사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2019-03,6호선,2626,대흥(서강대앞),8,0,"2,695","1,077","5,956","4,006","15,913","17,604","23,957","43,822","14,851","23,106","11,501","21,693","11,689","14,169","15,021","14,762","16,550","17,105","14,700","14,330","15,473","12,927","22,234","15,860","24,885","18,191","31,905","25,898","17,743","19,606","13,182","11,923","14,390","10,681","14,156","11,236","5,910","7,920","1,005","2,005",4,13,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2627,공덕,150,2,"5,631","2,048","9,327","9,256","24,218","35,297","33,651","106,503","24,900","50,938","20,795","26,035","23,594","22,252","23,858","22,401","26,415","23,229","26,428","22,766","29,154","22,847","34,368","25,714","48,120","32,549","93,066","45,233","42,691","34,723","32,030","20,036","31,928","18,588","26,010","18,603","13,414","12,817","1,771","5,566",1,478,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2628,효창공원앞,1,0,"2,572",628,"5,445","5,261","17,097","8,239","27,135","28,829","16,131","18,139","10,506","12,960","10,309","10,707","12,231","9,241","12,448","10,875","11,036","9,697","12,857","11,069","15,181","11,980","17,482","13,924","24,657","19,077","13,927","15,601","8,496","9,985","7,608","9,335","6,315","9,292","2,984","6,270",383,"2,343",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2629,삼각지,0,0,"1,716",710,"3,450","5,315","7,652","12,711","12,707","27,188","11,024","12,460","7,723","7,989","8,928","8,032","10,666","8,307","12,402","8,090","12,282","7,520","14,135","7,397","16,539","7,798","20,820","10,668","28,391","13,335","14,257","10,033","10,411","6,731","10,706","7,510","8,872","8,115","4,881","5,892",738,"1,449",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2630,녹사평(용산구청),13,0,"1,361",455,"2,682","4,256","6,070","10,311","11,697","16,263","8,841","9,362","6,993","8,589","7,156","9,615","8,175","11,840","9,267","12,521","10,218","13,093","11,217","13,223","15,611","14,662","17,299","16,684","21,656","21,011","15,258","15,906","12,456","9,229","15,006","7,014","13,540","6,425","6,833","4,848",626,"1,519",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2631,이태원,1,0,"15,307","1,308","12,802","7,128","16,214","11,714","20,662","38,974","15,965","26,392","14,323","21,670","15,391","23,225","19,386","28,662","22,212","31,136","24,823","29,493","28,487","32,074","32,572","37,479","41,553","46,335","45,220","58,426","39,168","53,523","35,104","35,540","42,300","31,320","43,705","27,186","28,955","24,187","3,661","8,461",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2632,한강진,2,0,922,"2,294","1,740","14,960","3,532","19,021","5,609","38,359","4,641","26,120","4,049","16,032","4,713","14,968","6,028","18,022","7,417","21,707","8,818","17,599","13,497","17,624","25,669","19,481","33,447","22,014","35,636","27,339","25,776","17,965","23,038","5,918","31,572","4,108","26,049","3,715","7,545","2,550",488,"2,247",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2633,버티고개,0,0,964,275,"2,088","1,320","6,046","2,941","9,472","5,995","6,920","3,888","4,811","2,786","4,369","2,487","4,133","2,527","3,982","3,326","3,430","3,313","3,825","4,075","3,815","4,538","5,131","5,311","6,933","7,306","4,260","6,434","2,661","4,190","2,553","4,110","1,720","4,149",869,"3,012",170,862,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2634,약수,0,0,"1,385",276,"2,178","2,131","5,733","5,438","9,012","18,624","6,293","10,104","5,197","6,579","5,366","5,274","6,242","5,480","6,443","5,646","6,913","6,083","6,817","6,084","7,774","7,182","9,422","8,064","13,460","10,104","8,403","7,211","6,284","4,799","6,644","3,919","5,146","3,793","2,786","2,557",429,749,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2635,청구,3,0,"2,212",502,"3,300","2,444","8,203","6,517","11,280","27,673","7,383","12,860","5,284","5,432","5,581","4,383","4,983","4,660","5,195","5,121","5,148","4,920","5,381","5,647","6,051","6,443","7,316","7,405","12,909","9,036","9,961","6,872","5,902","4,918","5,515","4,615","4,096","4,436","2,176","3,054",427,"1,008",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2636,신당,71,0,"9,307","1,563","8,555","6,410","9,113","19,493","13,486","48,311","13,533","25,931","10,435","15,474","12,152","12,043","14,999","11,310","13,767","13,511","15,936","11,643","17,602","10,984","21,466","10,801","22,951","13,954","28,572","18,778","19,585","25,552","15,699","15,216","16,756","9,925","16,519","9,149","8,779","14,054","1,488","2,576",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2637,동묘앞,94,1,"4,588",822,"5,748","4,490","10,511","11,016","14,704","31,659","13,470","24,813","12,817","18,743","14,838","20,181","19,589","20,728","20,870","23,076","24,182","22,374","27,422","20,507","30,258","18,847","30,400","18,266","32,462","19,446","18,070","15,206","11,634","10,574","9,464","9,701","7,664","10,416","3,796","11,065",609,"2,781",2,74,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2638,창신,30,0,"2,532",475,"5,574","2,181","15,821","7,336","20,355","9,337","10,520","4,155","6,359","3,923","5,352","3,790","5,561","3,911","5,194","4,080","4,635","4,465","6,275","4,514","6,699","6,313","5,573","6,839","6,042","8,948","3,837","9,143","3,725","5,870","2,430","5,969","1,880","6,849",874,"4,107",174,"1,425",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2639,보문,12,1,"3,895",898,"7,299","3,362","22,263","9,328","34,668","21,332","19,130","12,212","12,345","9,158","11,312","8,005","12,971","8,407","12,935","8,972","11,546","9,173","11,252","9,942","13,108","12,062","14,671","14,702","19,171","21,745","11,218","19,903","7,856","13,750","7,617","12,864","6,695","14,776","4,089","9,984",666,"3,378",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2640,안암(고대병원앞),27,0,"3,673","1,400","3,851","6,488","8,926","18,468","14,691","68,666","13,009","42,151","13,996","51,901","17,715","30,853","20,848","22,260","23,203","32,853","23,780","20,183","34,393","22,059","45,374","21,177","53,072","25,666","53,586","34,043","33,368","25,893","31,114","16,737","34,213","15,774","36,422","15,769","24,166","12,898","3,990","5,234",1,201,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2641,고려대(종암),46,0,"3,458",913,"7,278","5,748","23,094","12,432","30,476","39,361","17,823","17,521","12,264","24,570","13,090","14,199","14,782","12,997","17,186","15,625","14,659","12,324","18,205","13,367","23,175","14,292","28,640","19,015","27,754","26,936","15,635","24,249","12,960","14,852","16,213","14,535","12,471","14,752","5,664","12,080",816,"2,936",0,47,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2642,월곡(동덕여대),22,0,"6,346","1,124","13,284","4,801","45,640","8,178","52,428","33,436","27,708","21,523","21,024","22,246","20,243","16,713","21,290","17,258","23,589","17,020","21,268","18,895","21,807","19,997","28,021","24,609","27,960","28,333","32,473","42,466","18,343","38,242","13,542","24,383","12,796","21,833","9,824","22,314","4,538","15,368",716,"4,051",0,10,1,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2643,상월곡(한국과학기술연구원),14,0,"4,791",787,"8,759","2,939","26,556","3,935","28,775","19,650","16,321","10,445","10,899","12,346","10,347","9,267","10,716","7,407","11,381","8,201","10,190","7,984","9,191","8,773","12,346","11,338","11,659","12,402","13,540","19,290","8,652","18,811","4,671","11,744","6,553","10,136","3,221","11,661","1,503","8,122",195,"2,368",0,4,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2644,돌곶이,4,0,"5,596",813,"11,016","4,273","30,883","6,661","37,120","19,839","20,394","13,470","15,153","10,284","13,290","9,020","14,325","10,261","14,316","11,771","13,303","11,052","13,425","13,634","13,399","15,613","15,844","19,685","17,340","27,734","12,545","24,985","7,719","16,127","7,005","13,640","5,178","14,021","3,003","9,675",481,"3,291",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2645,석계,884,7,"7,898","2,538","20,709","6,431","54,791","9,577","61,788","18,455","36,019","12,724","24,646","12,286","21,525","14,139","22,293","15,804","21,408","17,186","18,736","17,810","18,368","21,518","20,074","27,751","21,995","35,800","21,399","49,759","15,607","53,240","11,279","32,690","10,300","29,899","9,402","28,261","5,921","20,055","1,085","6,181",0,12,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2646,태릉입구,29,0,"4,181",877,"7,233","3,866","20,254","5,508","24,520","13,170","13,386","9,543","9,565","8,252","8,890","10,688","9,112","7,816","9,301","8,277","8,803","9,224","8,591","9,486","9,535","11,940","10,237","15,689","11,167","22,799","7,488","22,335","5,674","13,771","4,989","13,136","4,063","13,387","2,441","10,476",436,"4,702",0,6,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2647,화랑대(서울여대입구),5,0,"6,110",746,"19,558","3,371","68,996","8,406","66,890","21,378","34,372","16,140","21,856","11,219","20,368","10,524","20,763","10,234","19,722","10,800","17,114","11,926","19,580","12,830","23,613","17,935","24,517","21,875","22,306","38,567","11,129","38,569","7,332","23,957","6,178","20,846","4,604","24,052","2,224","16,016",173,"5,029",0,33,0,0,0,0,2019-04-03 11:14:03
2019-03,6호선,2648,봉화산(서울의료원),33,0,"5,559","1,315","16,673","4,198","55,798","7,070","52,370","12,523","25,955","8,012","18,336","7,294","16,372","7,492","16,072","9,318","14,962","11,089","12,328","11,724","11,675","14,925","13,276","17,110","14,924","22,832","14,494","33,154","7,960","36,218","5,866","22,375","4,818","19,617","4,397","20,815","1,941","13,193",212,"4,513",1,573,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2711,장암,4,0,"1,392",140,"6,132","1,207","17,925","1,235","12,150","1,977","4,336","2,143","2,899","2,305","2,100","1,423","2,236","1,496","2,432","1,195","2,680","1,195","3,173","1,308","3,394","1,220","3,866","1,612","3,345","2,424","1,853","2,728","1,067","1,612",862,"1,143",440,"1,007",165,938,26,263,0,13,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2712,도봉산,14,0,"4,116",686,"15,807","4,678","58,183","8,050","43,087","19,537","24,728","21,115","15,239","20,999","13,327","14,761","14,122","13,054","14,027","13,974","13,345","13,269","15,122","15,189","18,229","17,922","16,716","23,200","13,238","33,307","7,329","41,105","4,171","27,675","3,501","24,208","2,743","25,235","1,133","18,389",152,"7,501",0,"1,034",0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2713,수락산,10,0,"9,672",664,"23,857","5,444","60,003","8,988","55,312","18,002","35,248","21,900","25,337","20,246","22,380","16,804","23,300","16,910","23,722","16,218","23,210","17,184","22,759","20,434","23,236","25,103","23,568","31,295","23,906","42,772","15,596","50,171","10,035","31,964","8,716","28,050","6,087","27,874","2,773","19,521",320,"7,619",1,269,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2714,마들,18,1,"9,077","2,065","21,713","4,492","66,946","8,806","60,744","11,039","33,550","10,153","23,521","9,795","20,571","10,412","22,168","12,115","18,627","13,614","15,890","15,466","15,595","19,024","16,545","23,010","15,795","27,767","13,415","39,382","9,086","45,909","6,096","28,493","4,848","25,404","3,918","24,511","1,588","17,754",283,"6,152",0,79,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2715,노원,78,3,"7,726","2,406","15,942","9,157","42,927","22,352","43,024","46,581","31,225","47,054","30,352","36,629","34,295","32,947","36,791","36,918","37,964","42,061","39,894","43,521","43,868","44,009","48,043","48,014","48,825","55,312","54,384","68,806","38,029","63,600","36,589","33,071","30,770","26,914","31,829","23,312","12,407","17,798","2,146","5,909",2,171,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2716,중계,4,0,"9,357","2,060","24,396","5,863","69,857","20,996","72,415","36,101","41,096","20,085","29,138","14,920","27,896","14,835","26,871","16,152","25,632","17,961","21,017","18,048","22,810","20,665","28,576","24,627","26,769","32,207","23,006","48,804","13,615","52,301","10,228","31,710","11,717","30,127","9,770","28,258","4,533","19,149",883,"5,951",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2717,하계,10,0,"8,118","1,385","26,280","7,848","78,269","21,113","83,604","30,110","47,185","27,333","33,791","20,697","31,152","21,114","33,841","26,818","31,384","30,427","29,547","27,877","33,092","30,600","41,469","34,865","39,127","42,018","35,287","60,703","21,687","66,714","15,832","39,938","15,252","35,434","13,719","34,790","5,052","25,627",757,"8,008",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2718,공릉(서울과학기술대),35,0,"6,775","1,338","14,067","5,042","42,416","15,036","48,038","35,896","27,538","20,080","20,939","18,448","19,773","13,692","22,282","17,151","22,385","20,459","20,038","17,219","22,592","20,558","30,764","24,003","29,541","30,110","33,640","42,470","19,235","45,149","14,673","27,289","14,934","24,660","13,241","23,437","7,791","17,965","1,298","6,021",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2719,태릉입구,114,0,"6,075","1,398","7,627","6,189","22,500","11,182","27,224","27,647","18,947","17,942","13,768","12,837","12,292","15,979","14,867","11,345","15,761","11,995","16,110","12,129","19,141","12,094","21,798","14,124","25,203","17,284","28,156","22,987","16,548","23,083","11,089","16,131","9,764","16,134","7,512","15,355","3,631","9,984",638,"4,672",2,"1,070",0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2720,먹골,20,0,"7,283",892,"13,795","3,584","41,913","5,405","51,232","15,172","29,322","10,607","19,084","9,659","16,872","10,694","17,405","12,555","17,453","13,410","15,912","14,525","14,880","17,028","16,304","21,498","16,784","27,158","18,916","38,330","12,539","41,077","8,906","24,391","8,083","21,750","6,199","21,299","3,037","14,421",569,"4,291",0,95,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2721,중화,3,0,"9,160",980,"16,103","4,700","43,149","9,581","53,887","24,625","30,823","13,880","20,502","11,750","17,765","11,045","19,546","11,971","18,228","13,397","15,462","14,931","15,565","17,846","16,773","22,144","19,550","27,485","22,291","38,376","15,413","41,041","10,450","25,206","9,629","23,032","7,385","22,984","3,316","15,559",625,"4,885",0,73,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2722,상봉(시외버스터미널),397,6,"10,868","1,738","19,335","10,370","57,157","16,884","74,963","35,550","39,709","23,178","25,069","17,964","23,141","18,751","25,583","20,932","26,643","22,902","24,592","23,345","25,435","26,083","28,716","31,248","35,530","40,301","39,203","58,298","29,729","58,711","21,236","34,653","20,754","31,012","17,182","28,857","8,334","21,269","1,375","8,212",0,52,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2723,면목,4,0,"11,952","1,177","24,637","6,226","64,749","10,100","81,141","36,272","45,980","23,427","28,071","16,804","24,946","14,574","26,580","19,651","25,781","20,512","23,368","20,087","24,435","25,457","29,006","34,015","28,466","42,497","25,953","56,477","21,379","58,145","13,929","35,131","12,069","32,863","10,943","31,332","4,576","20,862",690,"6,515",1,25,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2724,사가정,35,0,"10,735","2,111","21,849","11,409","55,689","13,115","71,732","28,533","44,182","18,491","28,136","16,987","25,340","16,766","26,860","19,476","26,436","20,565","24,391","21,524","23,973","27,274","27,044","33,859","30,287","40,675","29,230","58,370","22,098","57,730","15,936","35,753","13,735","32,190","11,468","30,460","5,708","18,410",962,"6,182",0,8,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2725,용마산,7,1,"5,086",567,"10,722","2,893","28,753","4,070","35,639","10,414","19,605","6,897","11,486","6,387","9,908","5,179","9,866","7,038","9,417","7,851","7,901","7,534","8,229","9,813","9,016","11,910","9,517","14,479","9,241","21,322","6,116","21,407","3,669","14,032","3,173","13,264","2,495","14,050","1,101","8,859",205,"2,902",0,7,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2726,중곡,0,0,"5,720",735,"13,013","5,419","35,279","12,366","51,134","20,464","30,681","12,314","18,860","10,219","16,513","9,416","16,594","10,907","16,513","11,450","14,438","12,348","14,177","15,865","18,971","17,978","19,706","22,480","17,293","33,630","12,120","32,493","7,549","20,122","7,016","19,163","5,632","17,934","2,216","12,330",414,"3,421",0,9,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2727,군자(능동),44,2,"7,841",794,"14,531","8,018","38,083","9,865","62,250","26,668","40,239","20,109","23,195","12,660","20,786","11,812","22,160","12,735","22,247","14,685","20,998","15,533","20,828","18,627","24,332","21,003","28,710","26,939","37,388","40,141","23,933","37,820","18,895","23,274","18,516","20,519","16,206","20,429","8,076","12,679","1,357","4,193",1,86,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2728,어린이대공원(세종대),14,0,"3,715","1,206","7,572","9,387","18,682","14,798","34,516","76,786","23,622","46,150","16,537","57,223","18,327","40,185","23,632","31,709","28,300","38,547","32,335","30,094","35,776","23,520","46,354","22,759","58,699","27,162","54,301","33,558","32,409","27,772","24,886","17,542","28,434","16,335","27,152","16,620","16,866","12,288","2,974","3,983",1,49,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2729,건대입구,34,0,"4,649",953,"5,172","8,537","14,636","21,068","23,161","51,620","19,180","39,239","16,039","34,261","17,886","28,660","21,107","31,888","25,524","33,960","29,439","33,109","35,820","30,356","41,430","32,607","52,326","41,151","51,410","59,866","40,237","45,183","42,653","22,824","39,899","18,909","36,736","16,151","18,529","9,229","2,725","4,648",1,338,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2730,뚝섬유원지,9,0,"4,759",632,"9,008","4,004","23,120","6,498","34,242","12,707","23,486","7,818","13,442","6,884","11,405","8,834","10,867","9,882","11,534","12,129","10,875","13,776","11,520","16,134","14,142","18,323","16,232","21,456","17,494","27,771","12,620","23,105","9,657","14,677","9,172","13,833","6,278","13,644","2,613","7,759",344,"2,270",0,12,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2731,청담,39,0,"3,176","3,302","7,575","23,771","13,474","60,204","20,102","165,156","17,162","108,461","15,516","42,879","19,745","30,949","21,859","27,122","24,115","28,736","27,021","26,496","36,246","23,373","40,549","24,232","56,767","25,903","111,055","28,486","70,568","21,412","40,444","13,644","37,761","12,899","31,268","9,838","9,878","6,179","1,383","4,199",0,8,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2732,강남구청,20,1,"1,900","1,412","4,272","12,774","8,092","29,048","11,717","110,934","10,230","94,291","10,223","37,890","12,727","26,169","15,053","23,259","18,633","25,075","22,650","21,561","27,434","19,431","28,806","19,341","38,545","20,209","83,337","22,338","55,595","16,315","36,515","10,674","34,721","8,699","28,478","6,599","11,243","4,694","1,695","2,258",0,1,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2733,학동,0,0,"3,516","1,841","6,160","19,777","9,782","48,169","13,561","186,853","13,145","139,736","12,219","49,627","15,216","31,931","20,094","26,490","23,372","27,780","27,293","23,876","33,059","21,830","37,959","20,991","55,937","22,827","154,335","24,220","83,699","17,075","43,734","11,242","41,907","9,537","32,428","7,921","13,481","5,881","1,997","2,276",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2734,논현,33,0,"4,093","1,165","5,939","15,435","11,073","43,888","18,954","126,198","17,014","98,779","14,175","39,930","15,946","27,113","18,862","25,724","21,412","28,563","24,217","26,590","27,967","24,581","31,531","26,870","47,572","31,271","101,514","42,162","64,712","29,243","41,361","16,431","44,998","13,171","42,971","11,067","22,679","7,285","3,902","2,733",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2735,반포,1,0,"1,237",733,"3,584","6,113","10,601","12,980","15,120","23,937","11,176","19,909","7,486","10,889","7,490","11,522","8,958","12,230","9,609","10,808","9,918","10,044","12,142","9,718","15,645","10,829","17,993","11,446","22,116","13,904","14,884","10,393","11,537","6,296","12,476","5,919","10,541","5,754","3,160","3,481",444,"1,101",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2736,고속터미널,23,0,"1,818","2,607","3,571","23,600","11,367","41,041","22,399","65,159","27,240","49,009","28,629","37,196","32,276","36,030","35,149","32,726","35,383","36,313","36,080","34,594","43,035","29,993","48,628","29,791","62,110","31,612","68,513","36,573","49,994","25,653","48,523","14,059","46,213","11,938","34,858","7,317","13,098","4,494","1,290","1,111",2,8,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2737,내방,4,0,"2,350","1,625","7,405","10,997","19,886","23,165","31,004","87,602","22,728","46,776","16,693","23,267","17,045","16,966","18,318","17,843","19,972","19,633","20,353","19,303","21,385","18,981","26,624","20,702","34,073","24,401","72,322","32,930","31,903","26,177","21,400","16,091","23,257","13,525","17,109","12,851","7,002","7,793","1,104","3,745",1,269,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2738,이수,25,0,"5,378","1,106","10,487","8,666","30,010","15,247","51,235","45,442","32,987","31,724","22,704","23,712","22,314","21,710","24,193","22,542","27,785","25,640","27,061","25,302","27,608","27,257","29,526","31,089","32,714","39,021","47,208","60,762","29,578","47,761","28,460","26,803","31,367","23,977","28,523","20,949","16,001","12,859","2,929","4,057",0,117,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2739,남성,1,0,"6,049",935,"13,666","5,063","42,973","7,199","62,455","19,663","36,228","15,494","21,955","13,956","19,464","13,246","19,018","13,350","19,765","14,994","16,941","15,286","16,290","19,287","17,994","22,412","17,977","27,823","20,404","42,254","13,575","36,851","10,926","23,753","11,055","23,130","8,159","21,936","3,756","14,115",737,"4,455",0,19,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2740,숭실대입구(살피재),39,1,"6,339","1,101","13,118","5,949","43,449","11,178","59,829","55,006","35,141","32,740","23,853","44,119","23,269","29,702","23,299","21,134","27,269","27,017","28,329","23,781","28,077","23,446","42,594","27,252","44,302","33,764","36,880","53,820","24,813","45,891","20,435","28,207","24,316","26,641","20,706","26,743","12,260","18,792","1,970","5,323",0,8,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2741,상도,0,0,"4,473","2,165","11,718","6,971","36,127","8,713","48,157","33,385","29,768","20,617","19,613","23,882","18,418","17,430","19,840","16,909","19,595","16,431","18,247","17,584","20,101","16,910","24,119","19,868","26,500","25,058","27,329","41,647","16,020","33,137","13,164","21,815","15,136","20,825","12,348","20,971","7,266","15,191","1,347","4,311",0,7,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2742,장승배기,27,0,"7,494",918,"13,280","4,682","35,124","9,453","51,134","20,369","31,674","15,843","20,145","12,208","18,081","12,730","18,267","13,850","18,897","15,730","16,655","15,498","15,848","18,852","17,216","21,009","17,875","26,008","20,962","39,652","12,540","33,028","9,923","20,988","9,663","20,945","8,693","19,466","3,481","12,183",642,"4,423",0,3,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2743,신대방삼거리,26,0,"10,596","1,216","18,555","6,767","56,084","15,323","88,947","37,632","48,436","23,607","29,483","17,337","26,647","15,668","28,112","17,145","25,625","20,019","23,391","21,229","22,702","25,257","25,263","28,993","27,211","36,621","35,049","60,725","21,136","56,721","15,884","35,341","14,354","33,118","11,702","31,164","5,515","21,223",812,"6,932",0,50,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2744,보라매,21,0,"6,331","2,789","7,567","9,768","21,130","22,678","32,338","45,694","20,070","16,833","14,085","10,899","13,586","10,523","13,804","11,997","14,647","12,755","14,242","11,644","17,087","12,254","21,461","13,875","22,352","17,932","34,563","28,654","15,960","23,812","11,744","14,286","10,887","13,409","8,582","12,875","3,253","8,459",493,"2,951",0,82,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2745,신풍,58,2,"11,092","2,463","15,792","10,279","39,326","12,267","51,925","22,492","31,998","15,862","19,602","14,053","17,284","13,138","18,726","13,419","18,855","13,769","16,166","14,365","16,584","17,738","19,659","21,006","23,019","28,017","24,195","40,515","14,150","33,246","10,127","20,844","9,220","21,559","7,444","20,390","3,253","12,044",554,"3,552",3,721,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2746,대림(구로구청),88,2,"13,415","1,240","9,489","4,428","17,422","8,122","25,977","21,797","21,405","19,743","16,422","20,805","15,857","24,847","18,847","20,570","20,577","20,669","20,873","19,522","22,918","20,313","24,507","21,640","25,313","29,239","27,651","35,002","19,691","24,525","16,341","16,133","14,199","17,821","10,720","16,021","5,806","7,662",666,"1,685",0,3,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2747,남구로,13,0,"22,612","2,185","18,537","7,474","35,685","26,852","40,152","109,639","30,861","49,955","20,066","22,511","18,218","20,192","19,538","18,656","19,460","19,877","18,197","19,159","19,084","21,734","22,330","26,085","34,626","42,258","81,232","40,868","42,551","29,649","24,135","19,987","18,455","22,453","12,484","21,680","5,697","11,395",774,"2,922",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2748,가산디지털단지,924,5,"8,207","5,179","9,719","21,436","21,582","95,512","25,351","408,264","21,122","209,277","19,957","59,582","25,011","43,297","32,282","42,054","38,965","44,725","42,829","42,020","53,590","38,796","65,994","37,445","143,187","37,070","328,274","39,383","156,197","31,943","86,791","17,144","81,430","14,144","42,686","12,871","17,748","8,502","2,167","3,000",2,1,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2749,철산,9,0,"11,410","4,112","30,901","9,804","99,675","16,815","113,229","34,427","61,210","29,467","40,419","23,732","36,201","24,273","37,230","27,905","35,165","31,454","31,584","32,273","31,860","38,291","33,909","45,617","40,947","61,841","45,182","104,030","28,078","101,330","24,258","55,631","24,485","48,854","21,626","45,700","10,018","30,098","1,428","9,374",1,3,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2750,광명사거리,138,1,"24,884","5,786","37,069","13,052","105,329","19,565","130,925","29,971","71,750","27,974","45,326","25,711","40,617","28,797","43,004","32,475","42,394","36,153","38,249","38,113","36,724","45,287","40,473","54,715","44,949","67,109","43,890","105,443","30,839","93,981","23,252","55,361","19,422","52,489","13,752","48,225","6,150","29,747",901,"7,887",1,35,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2751,천왕,27,0,"6,691",862,"13,581","4,608","42,409","7,879","49,422","13,889","25,974","8,646","16,738","6,680","13,745","7,811","14,155","9,841","13,558","10,556","12,008","10,979","12,353","13,345","15,141","16,786","14,542","19,756","13,938","32,516","8,907","32,920","5,965","19,556","4,902","18,102","3,362","16,746","1,527","11,185",257,"3,645",0,76,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2752,온수(성공회대입구),49,2,"7,296","1,475","15,487","5,848","52,484","15,849","63,338","25,276","28,219","18,736","15,685","9,199","14,611","9,394","15,504","11,218","14,067","11,604","12,876","12,055","15,265","13,264","21,400","16,089","22,888","22,018","18,704","41,459","10,020","39,575","7,441","23,874","7,433","22,254","5,065","19,740","2,682","13,042",481,"6,871",4,905,0,0,0,0,2019-04-03 11:14:03
2019-03,7호선,2753,까치울,2,0,"3,532",846,"10,240","3,984","34,298","5,598","42,407","10,645","22,093","5,798","12,156","5,359","11,112","7,084","11,076","7,940","11,028","8,307","10,006","8,762","9,817","10,145","11,000","13,813","11,960","18,921","12,363","29,014","8,129","27,155","5,778","17,609","4,839","15,624","3,545","16,286","1,367","9,120",189,"2,380",0,0,0,0,0,0,2019-04-03 11:14:03
