사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2022-03,경원선,1907,가능,486,2,"7,085","1,534","10,612","3,302","22,640","6,314","19,869","13,869","10,956","6,723","10,171","5,175","9,471","6,511","9,700","6,916","9,015","7,670","7,961","6,292","8,006","8,054","10,072","11,442","11,068","13,210","8,706","18,768","5,235","17,361","3,983","11,059","3,533","7,671","2,440","7,393",923,"4,373",88,"2,253",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1908,녹양,222,5,"4,627",854,"7,762","1,904","15,844","4,994","13,142","8,254","7,745","4,023","6,809","2,833","6,662","4,459","6,741","4,687","6,063","4,995","5,198","3,986","5,564","5,822","6,297","7,793","6,846","9,383","7,476","12,217","3,583","11,791","2,501","7,237","1,975","5,591","1,349","5,425",551,"3,084",28,"1,424",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1909,양주,"1,771",6,"4,426","1,852","10,130","6,280","27,610","10,430","22,108","11,327","15,178","7,350","12,412","6,131","11,488","7,296","11,494","7,868","10,531","7,771","9,193","7,732","9,672","9,864","12,569","12,104","13,559","16,522","13,619","20,654","6,340","17,709","3,880","13,137","2,883","9,638","1,744","9,411",709,"4,586",55,"2,359",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1910,덕계,8,0,"2,177",946,"6,936","5,169","12,137","3,134","10,616","4,538","5,460","3,101","4,120","1,777","4,163","2,005","3,905","2,339","3,702","2,858","3,163","2,555","3,976","3,572","5,970","4,229","4,931","6,817","4,027","7,849","1,696","7,896","1,349","4,428",835,"3,937",566,"2,824",271,"2,307",24,611,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1911,덕정,0,0,"3,103","1,661","7,340","5,617","16,805","9,838","15,501","17,607","8,594","9,758","6,830","5,611","8,197","5,986","8,999","8,208","9,488","6,641","8,876","4,965","10,604","6,890","11,548","7,630","14,157","11,837","13,211","12,612","4,933","12,747","3,353","7,078","2,711","7,337","2,009","5,215","1,135","3,702",146,"1,004",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1912,지행,39,0,"4,342",907,"9,825","2,317","21,359","4,972","20,791","10,638","12,422","6,101","9,595","4,593","9,214","6,024","8,854","7,411","8,969","8,763","8,093","7,360","7,772","10,486","8,453","11,983","9,549","17,024","10,437","17,101","5,624","18,548","4,639","10,035","3,834","8,979","3,343","8,171","1,710","5,963",81,"1,736",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1913,동두천중앙,37,1,"2,208",815,"4,810","1,567","7,566","4,106","7,923","8,907","6,109","3,546","4,954","3,010","4,886","4,028","4,616","4,156","4,946","4,649","4,608","3,804","4,950","4,574","4,603","4,986","6,065","5,757","6,364","5,384","2,476","6,317","1,602","3,582","1,077","3,012",728,"2,887",332,"2,304",13,662,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1914,보산,38,0,"1,539",404,"2,153",885,"4,599","2,647","3,515","2,625","2,982","1,733","2,383","1,152","2,358","1,405","2,505","1,472","2,285","1,824","2,296","2,020","2,428","2,149","2,938","2,626","3,782","3,085","2,591","3,248","1,475","4,167","1,039","2,522",710,"1,862",367,"1,518",129,"1,379",3,363,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1915,동두천,24,0,970,489,"2,688","2,709","4,937","7,284","5,326","6,652","3,688","7,305","3,863","3,626","3,629","3,614","3,303","2,793","4,085","4,457","4,081","3,249","6,072","3,689","5,168","3,352","5,996","3,739","5,504","4,495","2,357","3,665","1,245","3,200",646,"2,451",418,"1,735",192,"1,664",1,319,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,경원선,1916,소요산,88,0,531,437,987,785,"2,714","1,983","3,127","2,981","3,604","3,022","3,115","6,607","3,723","7,931","5,505","10,147","7,209","7,070","9,967","5,408","10,949","4,303","9,743","3,376","6,477","3,026","3,700","1,797","1,537","1,335",894,"1,218",548,748,213,645,106,795,4,532,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1751,산본,457,2,"7,284","1,736","19,385","5,252","49,467","12,372","46,880","27,339","22,539","19,162","18,542","16,769","19,225","15,842","20,782","18,406","19,679","21,282","18,358","21,172","20,024","21,730","21,892","26,926","23,364","35,846","26,879","56,835","16,868","48,042","13,847","25,439","13,466","20,464","10,931","16,337","3,788","11,339",47,"1,351",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1752,대야미,4,1,"2,422",882,"6,688","2,842","16,919","4,615","18,657","7,580","9,079","3,737","6,618","4,259","6,165","4,482","6,399","4,714","6,409","4,418","6,163","5,110","6,322","6,889","7,145","7,843","7,660","9,159","9,154","14,262","4,187","11,269","2,968","7,263","2,292","6,182","1,313","5,680",533,"3,823",33,470,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1753,반월,7,0,"2,973",884,"6,516","2,120","16,109","4,211","14,814","6,726","8,713","3,166","6,367","2,841","5,691","3,520","5,549","4,214","5,532","4,552","4,872","4,921","4,417","6,189","6,593","7,703","6,311","8,788","6,941","13,975","3,181","10,246","2,259","7,409","1,461","6,109","1,075","5,274",480,"3,282",62,294,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1754,상록수,321,17,"12,327","2,441","28,622","6,887","63,902","12,357","58,107","19,152","29,890","15,594","21,025","12,901","19,184","12,369","21,482","13,537","19,796","16,592","16,695","16,255","17,589","17,879","20,855","25,712","24,842","35,694","20,141","60,519","12,151","49,205","8,979","32,274","8,320","29,157","5,609","22,400","2,459","15,705",115,"2,223",1,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1755,한대앞,72,5,"6,542",873,"15,267","3,602","30,022","7,772","24,319","25,043","14,868","15,597","12,413","15,750","12,705","9,320","14,115","12,799","13,340","11,633","13,074","11,428","13,717","11,526","18,792","15,373","20,999","20,446","17,612","30,236","9,743","22,504","8,083","14,949","7,422","12,594","6,284","10,985","2,334","7,654",55,"1,460",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1756,중앙,151,7,"7,748",906,"25,214","8,069","53,063","13,664","42,207","33,503","22,620","26,467","18,401","16,129","20,486","16,998","22,948","21,679","21,150","24,300","20,138","23,616","22,270","24,104","27,499","29,273","32,163","41,764","34,455","62,196","22,419","49,945","20,258","26,731","20,661","23,382","18,871","18,337","9,721","13,963",198,"2,949",1,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1757,고잔,164,4,"4,397",790,"12,843","4,211","28,257","11,430","20,513","25,237","12,270","12,181","10,637","8,358","11,027","7,395","10,747","8,358","9,753","10,068","9,765","9,248","11,813","9,307","12,870","9,818","18,183","15,161","20,552","22,537","7,470","17,409","5,906","10,615","5,901","9,878","4,200","8,027","1,796","6,950",65,"1,554",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1758,초지,141,1,"2,760",426,"8,776","3,621","19,847","8,947","14,634","10,534","7,373","7,836","5,452","5,195","5,410","3,643","5,862","4,701","5,257","6,247","4,309","4,374","5,500","4,926","6,893","5,782","9,113","9,114","9,580","14,865","4,323","13,211","3,041","8,247","2,511","6,964","1,426","6,062",449,"4,393",18,"1,130",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1759,안산,"1,073",5,"9,349","1,557","11,053","15,119","19,458","38,735","19,512","31,354","14,736","12,734","11,411","10,318","11,824","10,581","12,908","11,273","13,031","11,628","13,834","11,524","14,791","12,278","18,634","13,804","38,693","19,921","41,867","22,631","19,512","17,287","16,946","12,396","9,474","10,989","3,672","7,849","1,235","5,127",48,"1,730",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1760,신길온천,4,1,"1,735",47,"3,050","1,361","6,517","3,202","5,166","2,607","2,844","1,274","2,423","1,275","2,079","1,385","2,253","1,539","2,094","1,463","1,773","1,758","1,989","2,103","2,278","2,453","3,277","3,667","3,285","5,039","1,705","3,892","1,043","2,773",711,"2,186",366,"1,756",133,"1,599",7,299,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1761,정왕,164,2,"5,858",266,"9,054","11,679","17,594","23,695","13,599","35,329","9,062","24,306","9,375","15,501","10,272","11,139","13,052","12,623","13,652","12,119","12,547","11,204","16,653","10,161","23,382","10,122","29,827","15,086","32,356","19,404","14,607","14,120","10,605","10,942","7,618","9,006","4,187","7,628","1,273","5,594",13,"1,069",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1762,오이도,147,0,"5,526",220,"13,264","6,075","29,754","11,779","22,458","13,669","12,982","7,002","9,518","6,540","9,418","8,095","10,172","9,615","9,344","9,718","8,606","9,968","10,077","11,388","13,152","12,821","16,437","17,453","16,077","24,828","9,129","20,347","6,998","13,135","6,277","10,769","3,742","9,189","1,146","7,486",2,"2,349",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,안산선,1763,수리산,7,0,"2,981",475,"8,200","1,654","17,217","4,219","16,294","6,814","8,348","2,874","5,722","3,426","5,513","3,189","5,538","3,144","5,507","3,184","4,488","3,383","4,878","4,282","4,485","5,403","4,527","7,054","4,983","11,144","2,486","9,481","1,723","5,671","1,225","4,617",812,"4,446",289,"2,877",7,378,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1450,선바위,2,0,878,921,"5,186","7,825","16,983","16,998","18,673","23,148","13,088","13,847","8,843","6,772","8,027","6,083","8,809","6,608","8,991","6,926","8,779","6,194","9,269","7,107","12,849","8,674","19,855","11,118","25,993","15,955","11,863","12,040","7,198","7,451","5,676","7,119","3,011","6,226",804,"3,202",5,113,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1451,경마공원,1,0,270,388,688,"1,889","1,873","3,067","2,355","8,932","2,017","21,504","2,105","29,058","2,248","11,844","2,794","9,250","3,184","7,460","4,484","4,535","6,368","2,871","10,494","2,231","18,850","1,820","44,597","2,170","6,059","1,655","1,377",938,606,869,255,697,90,476,2,14,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1452,대공원,5,0,43,248,204,"2,888",636,"3,450",904,"8,954","1,273","10,559","1,629","14,218","2,901","8,434","5,365","6,830","6,115","8,067","7,631","7,008","9,635","4,053","11,510","2,327","11,628","1,447","10,005","1,149","3,356",693,"2,927",421,"1,715",299,575,242,155,131,2,6,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1453,과천,2,0,"1,965",279,"8,721","1,648","24,057","4,438","21,202","8,786","12,546","4,459","9,219","3,946","8,426","4,335","8,774","5,521","8,521","5,773","8,021","6,291","7,734","6,963","8,643","9,026","8,217","12,534","7,618","18,893","3,743","17,169","2,374","9,341","1,761","9,084","1,353","9,175",387,"5,184",3,183,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1454,정부과천청사,5,0,"1,671",866,"6,288","10,848","19,006","18,266","16,437","55,334","11,709","14,932","9,206","8,990","9,490","7,827","10,620","8,761","10,726","9,639","11,498","9,738","12,463","9,190","18,145","10,934","27,139","14,499","43,778","19,571","12,445","16,267","9,782","9,166","8,613","7,867","4,283","7,165","1,015","4,121",10,147,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1455,인덕원,101,1,"6,867","3,326","24,144","13,912","68,443","34,188","61,357","90,557","35,742","33,162","26,840","17,685","24,150","17,165","26,546","16,908","25,359","20,670","22,519","20,851","23,976","23,936","31,695","28,614","48,683","43,743","73,059","70,885","26,269","59,495","19,703","31,870","18,630","27,778","12,530","26,619","3,463","16,263",18,639,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1456,평촌,9,0,"3,489","2,524","16,484","7,450","49,873","30,965","38,819","79,173","20,911","29,304","15,749","14,246","15,158","11,763","16,529","12,816","15,516","15,799","15,423","13,523","17,622","13,703","21,694","17,864","37,685","22,664","58,363","40,423","23,081","35,909","15,867","18,625","14,319","14,153","11,486","13,887","3,482","7,767",21,508,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,과천선,1457,범계,107,2,"6,148","2,093","28,508","10,098","80,913","21,302","65,244","55,220","34,559","37,734","26,814","26,761","27,487","23,327","30,373","26,506","29,515","32,646","28,912","29,524","30,950","32,954","36,771","38,785","42,209","52,624","53,903","86,621","31,244","65,818","33,152","32,591","25,623","26,116","23,716","24,001","8,620","13,708",36,893,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1023,선릉,25,1,969,"1,312","1,890","8,516","4,442","37,285","5,782","117,588","4,964","73,414","6,099","31,278","7,640","19,861","9,111","17,492","9,830","19,384","11,537","15,665","15,112","13,492","22,279","14,507","38,067","17,457","69,402","19,782","29,260","11,455","17,555","5,470","16,400","4,566","15,176","4,211","4,207","2,953",71,598,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1024,한티,84,29,"1,926","1,024","6,129","8,327","19,022","26,280","22,479","45,247","14,135","37,344","11,459","21,475","13,297","16,683","17,175","19,860","16,932","24,739","16,867","17,644","20,284","17,747","24,160","22,851","34,906","30,123","40,237","31,698","24,254","21,390","27,191","11,362","21,372","10,362","26,915","9,738","3,542","5,366",60,303,2,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1025,도곡,115,2,"1,288","1,081","3,032","6,268","7,893","13,129","11,470","22,231","8,423","15,621","6,886","7,522","7,449","6,574","8,680","7,325","8,969","7,870","8,958","7,177","11,767","7,124","13,844","7,945","17,663","9,609","19,472","12,380","9,753","9,667","7,070","5,887","5,967","5,029","4,915","5,177",943,"3,157",30,385,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1026,구룡,2,0,244,"1,167","1,332","5,548","2,995","10,502","4,196","5,166","3,455","2,007","2,610","1,637","2,496","1,321","2,648","1,795","3,103","1,980","2,506","1,835","3,662","2,267","9,714","2,375","6,619","3,125","4,411","3,785","1,984","3,133","1,117","1,904","2,499","1,702",671,"1,821",152,"1,281",3,28,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1027,개포동,4,0,708,"1,025","2,534","7,561","7,864","5,249","8,441","8,364","5,457","5,990","4,099","4,316","3,885","3,537","4,863","4,242","4,703","5,030","4,847","4,334","5,401","4,789","8,593","5,051","9,129","6,774","7,590","8,726","4,584","7,249","3,062","3,983","3,178","3,656","2,997","3,703",950,"2,335",8,57,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1028,대모산입구,6,0,"1,609",839,"4,279","4,255","13,032","5,366","14,315","8,087","8,666","4,780","6,476","3,428","5,348","3,766","6,199","4,270","5,944","4,764","5,305","4,378","5,521","5,526","7,450","6,156","8,527","7,919","7,670","10,494","3,599","9,481","2,029","5,614","1,593","5,049","1,341","5,510",332,"3,159",5,104,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1030,수서,32,0,"3,027","3,104","5,229","10,380","20,912","22,658","32,805","38,717","20,435","21,147","18,206","15,964","15,677","11,626","19,689","15,515","17,395","15,135","13,691","15,267","20,542","17,374","24,002","20,499","29,471","24,467","34,718","34,233","16,074","24,680","16,409","15,535","11,057","14,430","11,198","12,563","3,561","5,745",5,445,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1031,복정,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1846,수원,431,3,"3,991",757,"7,897","3,800","21,984","7,837","22,463","12,398","10,615","10,259","6,894","7,355","7,593","7,725","9,347","8,633","8,972","9,778","8,795","9,123","10,112","8,525","12,647","11,162","15,433","17,272","18,159","23,285","12,744","15,237","12,445","7,932","10,554","6,961","10,004","5,115","4,377","3,854",74,597,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1847,서울숲,107,1,"2,421",448,"4,187","4,220","11,645","15,676","18,559","36,806","12,172","23,755","6,794","15,538","7,014","11,925","8,213","12,934","9,420","15,522","10,761","14,266","13,704","14,526","17,944","14,589","29,466","15,637","41,294","21,529","20,209","13,995","14,231","7,500","12,234","6,263","8,292","5,989","2,198","3,507",45,607,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1848,압구정로데오,44,1,"1,006",849,"2,931","11,280","4,570","22,646","6,769","63,671","6,014","95,153","7,519","47,241","10,833","34,265","14,558","30,982","17,281","31,802","22,335","28,972","29,152","27,556","38,998","29,544","52,034","32,335","78,182","37,515","60,210","19,695","49,503","6,977","37,153","4,201","31,099","3,467","13,532","2,268",114,374,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1849,강남구청,17,0,"1,125",567,"2,543","4,361","6,325","13,665","9,257","52,110","7,909","41,189","7,454","17,440","8,345","13,185","9,352","12,710","10,379","13,802","11,342","11,986","12,769","11,822","15,886","12,514","23,726","14,544","44,175","17,507","23,180","10,726","12,856","5,909","12,219","4,904","9,453","4,766","2,769","3,171",65,592,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1850,선정릉,9,1,761,"1,007","1,814","5,636","4,065","12,176","6,487","47,855","5,318","35,083","4,791","13,029","5,469","7,572","6,516","7,140","7,141","7,631","8,066","6,985","9,229","6,137","11,799","6,743","21,561","7,542","41,421","8,778","19,888","5,853","9,936","3,492","7,916","2,938","6,592","3,047","1,929","2,196",15,370,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1851,가천대,23,0,"4,410",478,"6,127","3,047","15,619","5,263","22,525","23,007","13,607","17,117","8,659","12,880","9,280","8,310","12,605","13,332","11,417","11,617","11,963","10,370","13,185","10,423","17,324","12,240","21,248","16,312","15,408","22,089","9,104","18,358","5,828","13,252","5,801","13,584","5,190","13,182","2,418","10,204",13,356,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1852,태평,182,3,"13,694","1,360","18,701","4,893","38,395","7,217","56,448","15,991","36,384","11,047","20,714","10,135","16,609","11,619","17,476","12,889","17,517","13,946","15,592","15,565","14,804","21,283","15,337","24,937","17,452","31,149","16,683","42,378","9,284","30,764","7,006","22,270","5,088","23,874","3,935","18,345","1,484","11,813",19,388,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1853,모란,337,10,"14,228","2,761","19,947","9,835","47,533","21,315","60,679","34,905","41,030","25,855","26,989","23,450","27,019","27,587","30,084","29,362","30,425","32,909","34,912","31,238","30,574","35,291","32,993","37,214","34,687","42,307","37,798","58,318","20,426","42,509","14,464","29,431","13,051","25,991","11,670","21,318","7,066","14,874",45,832,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1854,야탑,77,0,"6,303","2,544","16,657","12,445","46,995","35,222","55,333","86,285","37,212","46,939","29,111","30,501","30,690","26,597","32,306","31,254","30,472","34,352","32,236","31,315","36,897","33,957","41,100","36,030","57,194","47,644","79,575","63,320","34,432","48,167","25,365","29,622","22,168","22,496","15,671","22,370","5,902","13,898",67,"1,179",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1855,서현,221,6,"3,750","2,659","11,578","11,351","29,109","34,794","35,174","71,637","25,509","53,556","21,617","33,743","23,484","27,835","27,193","31,761","28,292","32,745","32,221","34,316","36,410","31,268","42,755","37,907","57,332","47,309","76,728","55,605","42,496","40,894","40,441","22,711","33,815","16,729","25,770","14,744","11,205","9,348",116,872,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,분당선,1856,수내,105,0,"2,206","1,919","6,051","7,835","15,536","15,359","20,082","49,244","13,059","33,427","10,542","19,028","11,683","13,545","14,055","14,381","15,231","15,332","17,131","14,941","19,121","14,416","20,744","16,109","32,250","20,467","43,313","25,113","23,339","18,458","21,647","10,705","14,215","8,910","12,480","8,643","3,182","4,962",67,608,2,2,0,0,0,0,2022-04-03 09:20:04
