사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2020-03,3호선,0313,녹번,11,1,"7,074","1,164","17,016","9,280","45,675","6,386","55,583","14,458","30,215","8,382","15,323","5,678","12,147","5,873","12,019","6,751","11,653","7,605","10,697","8,039","10,173","10,446","12,429","13,342","14,812","20,461","14,959","40,368","7,913","36,548","5,094","21,276","4,300","17,473","3,497","14,913","1,473","8,999",211,"2,558",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0314,홍제,40,2,"7,990","1,262","18,031","7,815","48,115","9,077","59,756","20,148","34,254","12,521","20,731","11,101","18,107","11,374","18,847","11,718","17,989","13,796","17,097","15,402","17,398","18,770","18,527","21,265","21,361","28,558","22,409","53,007","12,025","44,422","9,022","25,282","7,651","21,298","5,360","17,760","2,482","11,232",426,"3,437",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0315,무악재,23,1,"1,490",223,"4,101","1,337","11,746","2,474","13,605","4,007","8,088","3,037","4,499","2,364","3,816","2,204","3,827","2,462","3,771","2,909","3,358","3,066","3,227","3,686","3,335","4,683","4,172","6,627","5,072","12,266","2,956","10,983","1,855","6,560","1,599","5,383","1,164","5,049",593,"3,223",102,950,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0316,독립문,82,1,"4,317",679,"5,095","3,734","12,153","8,853","15,566","16,680","10,636","9,646","7,739","7,871","7,020","6,885","7,833","6,445","7,994","7,903","8,239","6,866","8,669","7,229","8,908","7,816","10,742","10,118","13,280","14,458","6,497","12,236","4,090","6,688","3,336","5,680","2,291","5,388",911,"3,443",162,"1,470",2,531,0,1,0,0,2020-04-03 11:28:49
2020-03,3호선,0317,경복궁(정부서울청사),69,0,"2,240","1,398","4,436","11,102","10,837","32,009","15,752","88,036","14,388","37,290","9,552","19,006","10,082","15,770","10,506","15,442","13,378","17,073","15,733","15,772","18,485","13,576","24,121","13,850","40,623","15,907","73,844","20,376","30,954","15,138","21,653","8,636","20,661","7,009","14,370","6,423","6,136","3,723",980,"1,322",0,19,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0318,안국,11,0,"1,433","1,422","2,593","17,826","4,574","70,905","6,651","83,812","5,826","47,180","6,166","21,949","7,386","17,755","8,844","16,735","10,309","18,549","13,396","18,350","17,651","15,455","24,228","13,088","70,134","12,346","91,018","12,675","37,201","7,438","23,986","4,520","19,665","3,259","12,289","3,063","4,001","1,778",616,670,0,0,1,1,0,0,2020-04-03 11:28:49
2020-03,3호선,0319,종로3가,16,0,602,629,"1,048","4,637","1,326","13,186","1,894","46,841","2,691","43,448","3,975","25,786","5,756","17,234","6,851","15,928","8,003","15,271","9,966","14,849","14,314","14,197","15,728","10,499","25,837","10,310","51,515","10,219","29,070","6,054","13,436","2,810","13,574","2,023","10,283","1,676","4,125","1,110",500,466,1,14,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0320,을지로3가,5,0,508,802,820,"7,244","1,423","30,675","2,146","68,747","2,742","32,642","3,395","14,020","4,505","9,722","5,076","8,179","6,554","9,058","8,700","8,021","10,535","7,627","13,113","7,258","30,895","7,832","58,901","9,116","25,704","5,392","14,562","2,319","12,890","1,582","9,821","1,105","4,889",769,946,257,0,7,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0321,충무로,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0322,동대입구,11,3,"1,035","1,016","1,985","6,665","3,838","18,357","5,381","49,082","4,566","17,799","3,494","9,878","3,876","7,695","4,692","7,554","5,492","8,038","6,939","7,398","8,942","5,933","11,083","5,526","25,922","6,182","38,014","6,832","13,534","4,929","7,589","3,221","6,421","3,393","5,698","2,893","2,171","1,792",303,789,0,47,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0323,약수,93,3,"5,035",870,"9,211","5,004","19,429","9,118","31,929","28,134","21,894","19,508","13,394","11,006","12,049","9,987","12,919","9,876","13,933","10,874","13,356","11,997","13,728","12,933","14,407","15,325","19,020","21,769","27,921","34,397","17,061","24,504","11,974","14,991","11,331","13,444","8,659","11,184","4,539","6,990",786,"2,597",0,384,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0324,금호,33,3,"4,169",510,"8,016","2,348","21,263","3,959","28,830","7,337","18,390","5,558","10,076","4,763","8,351","5,096","8,160","5,759","8,685","6,092","7,602","7,155","7,512","8,795","7,526","10,572","8,521","15,452","9,395","25,778","6,524","19,188","4,669","12,402","4,002","10,105","2,948","8,574","1,481","5,016",301,"1,661",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0325,옥수,215,20,"2,375",997,"7,301","3,974","18,002","5,740","24,783","13,104","15,971","9,137","9,669","6,075","8,391","6,047","8,856","7,078","9,696","8,364","9,063","8,617","9,440","9,894","11,094","11,291","12,114","16,374","14,461","26,851","8,864","21,415","6,749","12,896","5,929","10,408","3,930","9,631","2,108","5,351",374,"1,527",1,1,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0326,압구정,66,2,"2,851","1,807","6,206","19,226","11,982","38,149","17,879","117,808","13,915","142,270","14,483","54,292","18,498","37,049","21,417","31,614","24,077","37,472","29,506","34,677","37,728","28,772","45,055","26,981","70,680","30,947","112,889","38,363","84,016","24,328","60,824","11,483","38,401","8,514","26,732","6,633","9,454","3,907","1,295","1,618",1,200,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0327,신사,47,2,"3,063","1,415","5,152","17,080","8,812","40,322","14,385","100,001","12,073","118,484","12,083","53,906","15,862","32,872","18,299","33,542","21,854","37,688","27,473","37,124","34,223","35,073","42,476","32,910","67,238","35,842","114,777","49,341","85,078","30,845","52,447","14,377","52,850","9,948","42,694","7,070","18,873","4,901","2,323","2,095",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0328,잠원,1,0,"1,154",665,"4,856","3,469","11,893","6,160","15,679","7,881","9,451","6,446","5,563","3,400","5,218","3,514","5,739","4,417","5,840","4,851","5,354","4,712","5,762","5,169","6,066","5,793","7,527","8,194","8,415","14,473","5,421","10,881","3,566","6,254","3,136","5,388","2,313","5,787",772,"3,165",132,"1,078",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0329,고속터미널,87,0,"4,148","2,354","5,475","19,538","18,984","32,727","28,109","54,254","27,086","70,267","26,162","54,160","31,266","47,235","37,783","45,767","41,159","47,411","43,344","49,659","48,177","51,584","59,079","50,630","80,913","56,260","92,439","69,634","70,195","48,442","84,260","27,056","46,727","19,734","32,349","13,287","11,550","8,574","1,407","1,417",1,2,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0330,교대(법원.검찰청),17,0,806,579,"2,444","5,112","5,930","14,578","8,368","42,901","7,403","32,008","7,319","13,545","8,819","8,505","9,607","7,634","12,062","8,818","14,129","8,033","16,679","7,091","20,826","6,701","34,884","8,161","57,199","11,636","24,749","7,284","17,221","3,687","17,246","2,624","15,265","2,197","5,926","1,538","1,055",637,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0331,남부터미널(예술의전당),34,1,"2,176","1,075","7,008","20,358","20,343","47,200","28,910","135,046","22,676","67,595","19,879","34,126","21,377","24,574","22,470","25,220","25,709","26,260","27,525","28,695","31,129","27,633","36,573","28,893","67,295","30,875","118,222","40,537","55,012","28,502","32,987","17,059","29,213","12,884","20,431","9,490","7,306","5,452",949,"1,702",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0332,양재(서초구청),117,1,"4,145","2,399","11,322","33,907","25,893","93,315","34,291","207,831","23,993","107,650","18,310","41,035","19,837","28,928","22,399","25,289","26,804","29,813","28,829","26,247","35,186","25,861","43,827","26,933","92,082","36,507","174,101","52,427","85,308","38,467","49,775","23,403","44,794","18,412","30,227","15,075","11,646","9,016","1,235","2,936",1,7,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0333,매봉,2,1,"1,205",489,"4,941","8,314","10,442","17,414","13,624","59,307","9,487","33,500","6,537","10,512","6,369","7,145","6,812","6,916","7,914","7,621","9,448","6,684","10,792","7,159","12,668","7,120","26,096","9,617","53,326","14,579","21,951","10,945","11,869","5,973","11,801","5,308","7,704","4,494","2,932","2,748",347,981,0,32,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0334,도곡,38,0,850,258,"2,716","3,192","6,249","9,611","7,920","16,500","4,772","13,758","3,156","5,131","3,112","3,617","3,873","4,177","4,366","4,332","4,527","4,054","5,838","3,512","7,109","3,542","11,295","4,974","15,034","7,420","7,866","6,492","4,665","3,579","4,320","2,975","2,751","2,641","1,047","1,607",111,945,0,236,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0335,대치,9,0,"1,961",785,"9,252","7,215","18,253","12,826","18,088","20,739","9,681","14,683","6,904","9,138","6,824","7,855","7,895","8,917","9,342","10,876","9,053","10,168","11,565","8,489","11,988","9,554","16,925","12,720","21,218","19,254","12,121","16,391","8,814","9,123","8,135","7,545","13,431","6,849","2,568","3,843",241,"1,407",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0336,학여울,0,0,464,174,"1,220","1,670","2,875","2,492","3,261","5,142","1,990","2,628","1,292","1,410","1,127","1,088","1,232","1,284","1,441","1,223","1,425","1,263","2,013","1,369","2,423","1,461","3,196","1,803","4,450","3,281","2,078","2,660","1,207","1,509","1,116","1,315",853,"1,187",222,741,25,278,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0337,대청,9,0,"3,017","1,096","8,354","6,215","20,620","8,514","25,029","17,728","12,815","12,354","8,263","5,285","7,472","5,160","7,866","5,576","8,837","6,097","8,689","6,623","9,162","7,923","11,583","8,776","16,122","11,841","18,815","20,547","11,485","18,307","6,265","10,865","5,230","8,998","3,751","9,219","1,652","5,543",277,"2,055",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0338,일원,6,0,"1,598","1,394","6,336","7,271","16,244","20,928","16,889","15,742","10,331","11,145","8,809","10,236","9,218","7,504","8,692","8,238","8,443","9,349","9,375","7,842","11,702","6,765","13,519","6,378","23,491","8,196","11,947","14,105","6,541","12,594","4,368","7,592","2,811","6,716","2,562","6,033","1,031","3,223",142,"1,054",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0339,수서,158,1,"3,854","1,488","9,979","9,917","25,629","19,815","32,266","39,576","20,049","21,968","14,682","12,526","11,864","10,562","15,038","11,922","15,485","12,873","13,607","12,962","15,570","14,392","17,746","15,933","25,581","21,188","36,609","34,930","18,268","27,972","15,224","17,469","10,668","13,053","8,157","12,107","3,375","5,913",360,"2,746",0,172,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0340,가락시장,17,2,"2,109",507,"5,488","4,421","15,376","9,387","17,748","24,616","11,689","14,002","8,598","7,922","8,303","7,330","8,399","7,036","9,015","7,951","9,233","8,170","9,780","8,936","11,114","9,401","14,541","12,373","24,445","18,598","11,243","15,127","7,446","8,776","6,517","7,321","4,763","6,371","2,201","4,076",410,"1,364",0,37,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0341,경찰병원,6,0,"2,171",132,"5,650","2,689","17,304","7,072","20,921","24,272","12,503","12,538","8,016","7,060","6,655","4,644","5,762","5,275","7,441","6,641","7,093","6,375","7,325","6,159","7,193","6,608","12,152","9,336","17,238","16,667","6,177","15,042","4,211","8,330","4,157","6,693","2,821","5,853",936,"3,755",154,"1,103",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,3호선,0342,오금,7,0,"2,972",8,"5,677","1,720","20,881","4,664","24,613","12,119","12,718","4,817","6,276","3,159","5,004","2,848","5,259","3,240","5,601","3,431","4,565","4,048","4,577","4,962","5,018","5,730","7,707","9,411","11,058","17,231","4,558","13,802","2,887","8,499","2,698","6,844","1,982","6,265",760,"3,987",129,"1,291",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0409,당고개,52,0,"7,729",16,"14,591","6,204","43,079","6,878","43,347","10,545","23,832","10,917","15,741","9,992","13,299","8,603","13,356","9,297","14,003","9,453","12,922","10,175","12,839","13,252","13,018","15,285","14,204","19,433","14,189","32,958","10,123","33,016","6,427","20,217","4,744","16,538","3,916","15,688","1,725","10,724",321,"4,098",1,472,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0410,상계,61,2,"11,521",114,"29,455","6,184","76,142","7,135","70,287","16,077","36,408","13,805","21,174","12,240","18,228","11,659","18,976","13,252","19,439","14,070","17,442","15,300","17,141","18,480","17,465","21,933","18,494","31,244","19,930","57,077","13,489","56,778","9,393","33,332","8,495","26,220","9,018","22,776","3,382","17,095",607,"5,503",2,611,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0411,노원,79,1,"10,500",564,"21,181","7,415","45,802","10,317","48,564","23,128","27,672","24,281","18,910","20,582","17,594","16,470","18,923","18,051","19,940","21,184","19,721","23,198","20,129","25,250","22,164","29,319","24,953","39,182","28,551","67,868","22,849","60,826","20,210","34,102","18,482","27,100","18,453","22,214","9,499","15,976","1,823","6,062",2,237,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0412,창동,"1,501",21,"15,374","2,441","31,393","12,295","81,394","15,196","72,078","32,717","43,937","25,254","29,308","19,761","26,520","20,367","26,736","23,100","28,854","26,850","27,407","28,858","28,389","34,046","29,826","39,028","32,900","50,673","36,871","82,257","22,631","79,036","16,655","44,157","15,182","33,605","13,455","29,573","6,887","20,648","1,153","8,060",0,8,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0413,쌍문,80,4,"20,079","1,077","46,212","9,045","108,116","13,014","119,852","24,652","67,008","17,835","38,499","15,441","30,619","15,367","30,053","17,675","29,969","19,634","26,173","22,907","25,530","29,694","26,622","36,662","29,394","50,583","31,592","95,172","21,699","92,705","15,088","55,338","12,879","42,006","9,557","38,706","5,314","23,808",733,"8,595",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0414,수유(강북구청),106,4,"17,533","3,407","38,052","10,583","97,359","17,444","115,344","46,091","67,152","38,431","40,432","23,004","35,127","23,488","36,620","24,942","37,477","30,100","35,596","34,122","35,677","38,241","36,945","46,728","43,423","61,978","53,174","109,775","36,661","103,885","25,201","61,150","22,704","50,447","20,161","43,895","12,076","26,837","2,160","8,109",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0415,미아(서울사이버대학),23,3,"9,212","1,652","17,981","4,520","41,775","8,083","50,166","24,909","29,525","15,144","18,353","11,068","16,132","11,067","16,481","11,445","16,638","13,249","16,036","14,466","15,360","18,676","16,534","19,855","18,167","27,114","22,866","42,541","15,338","38,427","9,790","22,011","7,927","18,599","5,797","16,132","2,828","9,944",529,"2,961",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0416,미아사거리,10,2,"12,650","2,244","31,616","7,475","79,478","12,381","93,652","28,355","53,250","26,677","30,225","23,391","26,704","20,007","28,120","21,659","29,119","23,852","28,455","27,002","29,347","33,849","30,797","38,688","32,581","53,902","38,364","91,886","31,463","77,346","25,716","44,397","16,545","34,628","13,378","30,988","7,496","17,692","1,330","4,761",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0417,길음,12,2,"7,493","1,876","23,265","7,148","67,187","9,597","73,964","21,956","38,507","15,344","21,491","11,472","17,424","11,561","18,597","12,816","19,278","15,260","17,444","15,768","18,087","18,271","17,869","22,251","22,061","33,911","24,063","63,482","15,049","54,968","11,727","30,830","8,136","24,675","7,809","23,179","3,392","15,148",554,"3,501",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0418,성신여대입구(돈암),28,5,"4,468","1,516","14,440","5,376","37,684","11,760","46,586","28,609","29,329","22,093","18,313","15,115","17,384","14,552","19,472","17,111","21,250","19,536","21,326","20,624","22,088","22,714","23,614","24,629","30,291","33,709","37,860","54,669","24,641","45,835","21,621","27,064","22,155","21,350","18,955","19,460","9,970","13,289","1,583","3,846",0,2,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0419,한성대입구(삼선교),42,2,"6,333",914,"10,072","5,387","24,888","11,020","31,498","23,331","20,820","17,270","13,044","10,428","11,911","10,496","13,853","11,738","14,552","12,619","14,158","13,361","14,321","14,245","16,880","15,873","22,098","21,293","26,049","32,073","14,688","26,068","10,632","16,058","10,026","13,218","8,216","12,659","3,952","8,041",750,"4,956",2,498,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0420,혜화,17,0,"3,177","2,278","5,979","17,074","13,217","37,840","16,053","95,012","17,580","57,806","19,247","35,464","21,315","27,970","20,088","33,113","21,779","45,254","28,844","42,410","37,435","33,098","45,691","31,426","65,490","39,234","91,827","48,492","49,275","37,279","41,501","15,813","52,166","13,618","46,396","11,569","21,210","7,284","3,240","3,191",0,7,0,2,0,0,2020-04-03 11:28:49
2020-03,4호선,0421,동대문,269,10,"6,890","2,757","3,491","12,198","4,582","36,189","6,191","75,830","9,018","64,277","13,394","43,991","17,641","35,677","21,544","27,191","23,251","26,346","28,473","26,616","34,749","22,885","43,881","17,196","75,319","12,557","66,908","9,591","29,329","14,249","20,488","8,836","16,751","5,332","9,195","4,092","4,726","5,477",862,"1,276",0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,4호선,0422,동대문역사문화공원(DDP),244,3,"8,758","1,450","3,893","10,570","5,587","26,271","6,488","67,209","6,092","35,806","5,862","19,566","7,877","15,849","9,339","13,859","10,961","14,499","14,563","14,239","18,989","12,166","22,807","11,399","40,973","12,433","66,944","13,547","36,505","24,137","25,083","11,022","21,021","6,309","15,627","4,674","8,239","3,671","1,656","1,270",0,4,0,0,0,0,2020-04-03 11:28:49
